GEO_ID,NAME,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino
0500000US02195,"Petersburg Borough, Alaska",3.3,7.0,31.9,22.1,8.2,22.0,5.6,2597.0,1577.0,66907.0,33227.0,4.3,26.5,15.0,16.0,24.9,17.6,64.6,23.9,11.5,0.0,8.2,11.9,213100.0,1623.0,950.0,3255,72.1,0.7,7.3,9.3,0.5,10.4
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",1.7,8.2,37.3,28.3,7.0,11.5,6.1,5099.0,2789.0,54191.0,27236.0,12.1,33.4,16.5,16.7,17.0,16.3,48.0,40.8,10.2,1.0,15.2,23.3,172700.0,1405.0,834.0,6474,47.2,0.4,39.9,1.2,0.6,3.8
0500000US02220,"Sitka City and Borough, Alaska",1.6,4.4,28.3,23.7,9.3,20.4,12.2,7058.0,4746.0,71534.0,38423.0,4.4,41.3,15.0,20.6,10.5,12.6,58.4,30.5,10.8,0.2,7.5,7.6,349300.0,2122.0,1123.0,8738,64.7,1.2,12.8,7.2,0.1,6.5
0500000US02230,"Skagway Municipality, Alaska",2.7,3.6,23.4,30.3,6.3,27.4,6.3,904.0,695.0,72237.0,39842.0,6.8,30.6,26.5,22.6,8.5,11.8,71.4,20.6,7.3,0.7,5.3,6.2,314500.0,1911.0,1056.0,1061,86.4,1.2,5.2,1.8,0.0,5.2
0500000US02240,"Southeast Fairbanks Census Area, Alaska",4.2,5.6,32.6,29.5,9.0,10.0,9.1,5186.0,2896.0,71541.0,32409.0,10.2,28.2,23.7,17.0,22.1,9.1,59.3,33.4,6.9,0.4,10.8,12.8,184000.0,1355.0,1076.0,6876,76.6,0.7,13.2,2.3,0.0,5.5
0500000US02261,"Valdez-Cordova Census Area, Alaska",1.1,2.9,32.7,25.3,7.4,19.0,11.7,7289.0,4744.0,82306.0,38507.0,6.6,30.3,15.7,20.8,22.2,11.0,58.5,32.8,7.9,0.8,8.1,8.6,229800.0,1744.0,981.0,9301,73.1,0.3,12.8,3.5,0.6,5.0
0500000US02275,"Wrangell City and Borough, Alaska",3.3,8.4,37.6,23.1,6.9,14.0,6.7,2070.0,1128.0,57583.0,31489.0,5.6,34.9,17.2,20.9,16.5,10.5,49.6,34.8,12.9,2.7,7.8,7.3,212600.0,1498.0,809.0,2484,67.2,0.1,20.0,2.8,0.4,4.9
0500000US02282,"Yakutat City and Borough, Alaska",2.0,6.2,38.4,29.3,4.2,16.9,3.1,518.0,357.0,65833.0,31878.0,6.1,28.9,17.6,18.2,20.2,15.1,45.7,41.5,12.9,0.0,6.7,7.5,169300.0,1534.0,1027.0,689,44.8,0.3,28.3,8.3,2.3,7.3
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5.7,8.6,40.3,28.4,3.6,7.6,5.8,4092.0,2118.0,40000.0,22386.0,18.8,37.5,18.6,18.5,14.2,11.2,40.4,54.6,5.0,0.0,25.1,34.3,77700.0,1080.0,683.0,5415,22.7,0.1,70.5,0.6,0.0,2.4
0500000US04001,"Apache County, Arizona",9.9,10.5,33.1,27.5,7.3,7.7,4.0,54045.0,18365.0,32963.0,14499.0,12.0,31.4,24.8,19.4,11.8,12.7,50.9,44.3,4.7,0.1,35.3,43.9,62300.0,939.0,486.0,71522,22.9,0.7,73.7,0.4,0.0,6.2
0500000US04003,"Cochise County, Arizona",5.6,7.2,23.5,29.2,11.5,14.3,8.7,101377.0,43097.0,48649.0,25436.0,7.2,33.7,25.1,22.5,9.9,8.7,64.5,29.4,6.0,0.2,17.2,24.5,143800.0,1148.0,810.0,126279,84.9,3.7,1.3,1.9,0.4,35.3
0500000US04005,"Coconino County, Arizona",4.1,6.2,21.4,23.6,9.0,21.1,14.5,114113.0,66310.0,57616.0,26387.0,7.5,36.1,22.9,22.7,8.0,10.4,71.9,23.0,4.9,0.2,18.9,20.0,261300.0,1565.0,1131.0,140217,63.8,1.3,26.7,2.1,0.1,14.0
0500000US04007,"Gila County, Arizona",4.0,10.6,28.6,30.2,8.0,11.8,6.8,43569.0,18162.0,42092.0,22939.0,10.2,32.5,23.8,19.8,14.4,9.5,72.0,22.1,5.7,0.2,22.5,39.1,157600.0,1195.0,783.0,53400,77.0,0.6,16.0,0.9,0.0,18.7
0500000US04009,"Graham County, Arizona",4.5,9.9,29.9,30.2,10.3,9.7,5.6,28750.0,12837.0,51352.0,18113.0,9.4,27.8,21.0,22.9,15.0,13.5,73.4,21.7,4.7,0.2,21.3,29.2,127000.0,1156.0,765.0,37879,79.0,2.0,12.7,0.6,0.1,32.9
0500000US04011,"Greenlee County, Arizona",3.9,7.2,36.2,31.3,9.6,9.2,2.7,7125.0,3812.0,60962.0,25349.0,6.9,24.2,16.6,10.9,31.7,16.6,81.4,14.5,4.0,0.1,11.9,15.2,82400.0,819.0,474.0,9504,90.9,2.2,4.6,0.3,0.0,46.4
0500000US04012,"La Paz County, Arizona",8.3,14.4,33.0,26.3,5.7,8.3,4.1,17724.0,6466.0,33333.0,21845.0,8.0,25.2,27.9,18.0,16.6,12.3,67.1,26.8,6.1,0.0,22.1,38.2,77600.0,999.0,625.0,20701,76.9,0.8,14.1,0.8,0.0,27.1
0500000US04013,"Maricopa County, Arizona",5.9,6.7,22.6,24.4,8.5,20.3,11.7,3329961.0,2004236.0,61606.0,31697.0,5.5,37.6,18.0,25.1,8.4,10.9,82.9,11.0,6.0,0.2,14.7,21.1,242700.0,1492.0,1079.0,4253913,77.6,5.5,1.9,4.2,0.2,30.8
0500000US04015,"Mohave County, Arizona",4.2,10.5,34.8,29.5,8.1,8.4,4.5,173770.0,71244.0,43266.0,24829.0,8.9,25.6,25.4,24.2,10.3,14.4,78.6,14.0,7.1,0.3,17.5,25.5,151100.0,1097.0,799.0,206064,90.5,1.1,2.4,1.2,0.2,16.2
0500000US04017,"Navajo County, Arizona",6.4,10.8,30.1,29.3,7.6,9.3,6.5,82143.0,33272.0,40054.0,18333.0,14.8,29.8,25.4,21.1,11.2,12.5,62.2,31.4,6.2,0.2,28.5,38.3,118800.0,1067.0,691.0,108705,47.8,0.9,44.5,0.6,0.1,11.3
0500000US04019,"Pima County, Arizona",4.6,7.1,22.5,25.1,8.8,18.4,13.5,826613.0,440596.0,51037.0,28480.0,7.6,36.5,21.9,23.5,8.7,9.4,76.3,17.0,6.5,0.2,17.8,25.1,173500.0,1297.0,885.0,1019722,76.2,3.5,3.7,2.9,0.2,37.0
0500000US04021,"Pinal County, Arizona",5.4,9.2,29.7,27.4,9.4,12.1,6.9,332316.0,150294.0,55550.0,23653.0,7.8,30.1,22.4,23.9,10.3,13.3,77.8,16.4,5.5,0.2,14.2,19.4,169800.0,1235.0,1037.0,419721,80.2,4.5,5.0,1.8,0.3,29.9
0500000US04023,"Santa Cruz County, Arizona",11.6,12.7,27.2,21.6,5.8,13.7,7.3,35433.0,17233.0,40467.0,20324.0,8.3,25.4,21.3,27.1,11.5,14.8,69.3,20.1,10.5,0.1,24.0,33.8,148500.0,1020.0,666.0,46584,85.1,0.5,0.8,0.9,0.0,83.5
0500000US04025,"Yavapai County, Arizona",2.6,7.0,25.7,29.6,9.8,15.0,10.2,191513.0,84142.0,50180.0,28829.0,6.7,31.6,23.0,23.3,10.9,11.3,77.2,13.6,9.1,0.1,14.0,18.8,231600.0,1287.0,927.0,224645,91.5,0.6,1.4,1.0,0.1,14.4
0500000US04027,"Yuma County, Arizona",14.0,13.8,25.9,24.3,7.1,9.7,5.0,160374.0,75912.0,44058.0,21178.0,9.9,25.5,22.3,20.4,18.6,13.2,75.1,20.3,4.4,0.2,20.1,28.3,122000.0,1134.0,854.0,207829,75.0,2.2,1.3,1.3,0.1,63.4
0500000US05001,"Arkansas County, Arkansas",6.1,10.9,38.3,22.2,7.0,10.7,4.8,14579.0,7796.0,39466.0,24714.0,6.3,27.9,16.5,23.0,9.3,23.3,75.0,17.1,6.7,1.1,20.0,25.6,83600.0,962.0,651.0,18124,72.5,25.8,0.1,0.0,0.0,3.1
0500000US05003,"Ashley County, Arkansas",6.7,11.0,39.9,22.9,6.3,9.2,4.0,16167.0,7728.0,39635.0,22052.0,6.9,24.5,18.4,16.7,13.7,26.7,81.4,15.1,3.1,0.4,20.2,29.1,71500.0,998.0,607.0,20537,71.8,25.7,0.2,0.2,0.0,5.3
0500000US05005,"Baxter County, Arkansas",2.8,9.1,35.0,25.7,9.1,11.6,6.7,34881.0,16232.0,41481.0,26004.0,4.3,31.2,18.3,21.3,9.1,20.0,79.9,11.5,8.0,0.6,14.0,20.3,128800.0,932.0,678.0,41219,96.6,0.2,0.3,0.4,0.0,2.2
0500000US05007,"Benton County, Arkansas",5.5,6.4,29.1,20.7,5.8,21.6,10.9,197430.0,125343.0,64141.0,32624.0,2.7,37.7,13.8,23.8,8.8,15.8,85.9,8.1,5.9,0.1,9.9,13.7,172000.0,1263.0,873.0,258980,87.9,1.7,1.4,3.8,0.6,16.4
0500000US05009,"Boone County, Arkansas",4.8,8.2,33.8,28.8,8.4,10.5,5.5,29661.0,16145.0,43262.0,23998.0,4.4,30.8,18.2,24.6,8.8,17.6,76.7,14.4,8.6,0.4,14.9,22.1,124900.0,981.0,639.0,37288,96.1,0.4,0.8,0.5,0.1,2.4
0500000US05011,"Bradley County, Arkansas",6.9,11.2,41.6,20.2,4.8,10.9,4.4,8592.0,4209.0,39510.0,22411.0,8.0,25.9,16.6,13.3,20.2,24.0,76.8,17.1,6.1,0.0,23.2,35.2,77800.0,899.0,588.0,10948,65.4,29.0,1.2,0.0,0.0,15.1
0500000US05013,"Calhoun County, Arkansas",3.8,13.5,43.6,18.6,8.4,8.3,3.7,4292.0,2155.0,44022.0,24509.0,6.1,25.7,13.3,18.5,15.5,27.0,72.6,24.4,3.0,0.0,15.6,30.2,69400.0,969.0,644.0,5202,76.2,21.6,0.1,0.0,0.2,4.0
0500000US05015,"Carroll County, Arkansas",6.5,7.7,34.6,25.7,5.1,13.0,7.5,22412.0,11867.0,43505.0,24185.0,4.7,27.0,18.9,19.7,12.4,21.9,77.7,12.2,10.0,0.1,15.0,21.2,126800.0,1032.0,585.0,27887,92.6,1.2,0.7,1.2,0.7,15.0
0500000US05017,"Chicot County, Arkansas",5.9,13.4,39.2,21.5,5.2,10.6,4.1,8637.0,3583.0,33051.0,21843.0,9.7,30.5,19.8,23.8,10.0,15.8,71.4,25.2,3.1,0.2,29.2,42.2,63000.0,899.0,597.0,10826,43.7,54.1,0.2,0.4,0.0,5.4
0500000US05019,"Clark County, Arkansas",3.4,7.4,30.5,22.7,8.3,17.7,10.0,18620.0,10475.0,39752.0,21571.0,2.7,32.0,20.3,22.3,8.6,16.8,78.2,16.4,5.2,0.2,19.8,25.4,100900.0,1029.0,611.0,22385,71.2,24.0,0.4,0.7,0.0,4.7
0500000US05021,"Clay County, Arkansas",9.2,10.2,41.2,22.1,5.7,7.0,4.6,12104.0,6249.0,33935.0,20353.0,5.0,24.5,19.0,22.3,11.7,22.5,77.3,14.1,8.5,0.2,22.6,33.4,72400.0,830.0,586.0,15061,95.9,0.6,0.4,0.0,0.0,2.0
0500000US05023,"Cleburne County, Arkansas",5.6,9.7,40.7,21.8,7.3,8.6,6.3,21054.0,10235.0,43391.0,26620.0,4.7,26.4,20.8,19.1,14.2,19.5,77.8,11.3,10.6,0.3,14.6,22.2,132400.0,956.0,679.0,25230,97.0,0.6,1.1,0.6,0.0,2.4
0500000US05025,"Cleveland County, Arkansas",3.0,8.4,47.2,18.8,6.5,10.7,5.4,6583.0,3230.0,42460.0,23538.0,5.5,31.9,13.0,18.0,18.2,18.9,71.6,23.5,4.9,0.0,19.4,32.4,83000.0,966.0,637.0,8226,86.4,11.2,0.2,0.0,0.0,1.9
0500000US05027,"Columbia County, Arkansas",4.9,10.1,39.9,19.3,5.2,13.0,7.6,19563.0,9469.0,36148.0,21372.0,10.2,29.9,17.8,22.7,11.0,18.6,77.9,16.9,5.2,0.1,25.2,35.1,82800.0,895.0,656.0,23892,60.6,35.0,0.4,1.1,0.0,2.7
0500000US05029,"Conway County, Arkansas",5.0,9.1,43.4,19.0,7.6,11.3,4.6,16512.0,8870.0,41196.0,23750.0,5.9,25.7,17.4,20.8,17.7,18.4,78.9,14.7,6.3,0.0,18.2,26.3,101400.0,896.0,638.0,20906,85.2,10.9,0.3,0.1,0.0,3.9
0500000US05031,"Craighead County, Arkansas",4.2,6.7,34.1,21.4,7.2,16.1,10.2,82418.0,48814.0,45868.0,26432.0,5.8,34.3,17.5,21.2,10.1,16.9,80.6,12.6,6.6,0.2,18.4,24.0,138500.0,1054.0,747.0,105701,79.4,13.8,0.5,1.3,0.2,5.0
0500000US05033,"Crawford County, Arkansas",5.1,9.7,37.4,24.2,8.2,10.5,4.8,48792.0,25985.0,46619.0,23851.0,5.1,30.3,17.2,21.7,10.5,20.3,83.0,12.5,4.2,0.2,15.9,22.9,116900.0,993.0,692.0,62472,88.4,1.6,2.0,1.9,0.0,7.5
0500000US05035,"Crittenden County, Arkansas",6.0,11.6,35.0,22.5,6.9,12.2,5.8,37033.0,20402.0,39002.0,21882.0,9.4,29.4,18.1,21.6,10.6,20.3,77.9,15.9,6.1,0.1,22.2,35.3,110500.0,1074.0,732.0,49013,44.4,48.5,0.3,0.7,0.2,2.5
0500000US05037,"Cross County, Arkansas",6.2,11.0,41.5,19.4,6.4,8.4,7.0,13439.0,7516.0,43838.0,24486.0,5.7,26.0,15.2,24.4,15.7,18.7,73.7,19.3,6.6,0.5,16.7,22.8,83600.0,1011.0,690.0,16998,74.7,19.5,0.1,0.1,0.0,1.9
0500000US05039,"Dallas County, Arkansas",4.4,12.0,43.4,20.5,6.1,10.8,2.9,6013.0,2944.0,36628.0,19401.0,4.9,15.8,21.9,17.1,12.7,32.4,77.3,21.0,1.7,0.0,14.3,20.4,66600.0,890.0,631.0,7432,55.5,41.6,0.4,0.3,0.2,3.1
0500000US05041,"Desha County, Arkansas",7.6,13.5,44.0,19.0,3.3,8.1,4.3,9212.0,4426.0,30234.0,18475.0,10.7,27.5,18.7,20.7,17.5,15.5,67.0,28.9,4.1,0.0,29.1,44.1,62800.0,885.0,487.0,11887,49.3,47.1,0.3,0.3,0.0,5.9
0500000US05043,"Drew County, Arkansas",6.6,8.3,35.4,21.0,8.1,13.0,7.7,14954.0,7825.0,43014.0,23005.0,5.8,35.7,18.9,21.6,10.5,13.3,70.9,23.5,5.6,0.0,21.4,24.7,97600.0,979.0,640.0,18502,68.6,28.8,0.1,0.2,0.0,3.3
0500000US05045,"Faulkner County, Arkansas",2.4,6.2,30.5,22.8,7.9,18.7,11.4,96793.0,57226.0,51930.0,26163.0,4.7,37.4,17.0,23.2,10.1,12.3,79.5,14.7,5.7,0.1,16.8,16.2,157600.0,1197.0,794.0,122416,82.2,11.4,0.4,1.3,0.1,4.0
0500000US05047,"Franklin County, Arkansas",6.1,11.3,40.1,23.1,7.6,9.0,2.8,14171.0,6773.0,39463.0,20262.0,3.0,27.5,14.6,23.1,11.5,23.3,71.9,21.8,6.0,0.3,21.9,28.0,94200.0,842.0,603.0,17780,94.2,1.0,1.5,0.6,0.2,3.1
0500000US05049,"Fulton County, Arkansas",6.2,9.2,37.2,28.3,7.2,8.6,3.3,9914.0,4045.0,36184.0,19413.0,6.6,27.2,20.3,22.3,14.5,15.6,70.3,18.5,11.0,0.3,23.9,39.6,93500.0,962.0,550.0,12139,96.3,0.6,0.5,0.0,0.0,1.5
0500000US05051,"Garland County, Arkansas",3.1,8.5,31.5,28.4,8.3,12.8,7.4,80534.0,40302.0,43146.0,26791.0,7.1,30.8,20.8,25.2,11.2,12.1,80.7,11.8,7.3,0.2,18.6,30.3,138400.0,1051.0,750.0,98296,86.2,8.2,0.8,0.5,0.0,5.5
0500000US05053,"Grant County, Arkansas",2.2,6.3,44.2,21.5,7.5,11.6,6.7,14497.0,7594.0,51920.0,25907.0,7.1,31.7,15.2,21.1,11.9,20.2,80.5,15.1,4.1,0.4,14.5,17.9,127100.0,1093.0,716.0,18086,95.0,3.0,0.2,0.0,0.0,2.7
0500000US05055,"Greene County, Arkansas",3.7,9.0,44.2,21.9,5.3,11.2,4.7,34974.0,18971.0,47497.0,22874.0,7.0,29.2,15.3,20.9,10.5,23.9,77.7,13.8,8.3,0.2,16.3,25.9,113100.0,993.0,704.0,44623,95.4,1.6,0.2,0.3,0.1,2.8
0500000US05057,"Hempstead County, Arkansas",7.0,12.0,36.9,20.3,8.6,9.5,5.6,16885.0,8834.0,41355.0,20168.0,5.5,26.6,17.8,18.1,13.8,23.6,75.2,17.8,6.5,0.5,24.3,37.9,79400.0,985.0,657.0,22018,59.3,30.5,0.2,0.1,0.2,12.7
0500000US05059,"Hot Spring County, Arkansas",4.3,10.3,39.6,23.5,7.6,9.8,4.9,27356.0,13232.0,41262.0,21064.0,7.5,28.0,17.8,21.6,14.2,18.4,79.6,14.5,5.4,0.5,17.6,25.1,91900.0,900.0,666.0,33520,84.6,12.0,0.1,0.4,0.0,3.4
0500000US05061,"Howard County, Arkansas",7.1,10.0,37.3,22.2,8.6,11.2,3.5,10289.0,5559.0,35900.0,24590.0,6.4,27.2,12.2,16.5,18.1,26.0,76.2,15.7,8.1,0.0,19.2,32.3,92500.0,915.0,590.0,13389,67.0,20.6,0.2,0.3,0.1,12.2
0500000US05063,"Independence County, Arkansas",5.2,9.0,35.8,23.0,8.0,12.1,6.8,29311.0,15547.0,43523.0,23426.0,4.9,30.2,17.4,18.6,11.9,22.0,77.3,16.1,6.4,0.1,17.3,25.5,105200.0,1004.0,633.0,37264,91.9,1.9,0.2,0.6,0.0,6.2
0500000US05065,"Izard County, Arkansas",6.4,8.5,37.8,23.0,10.6,9.9,3.9,11357.0,4654.0,40218.0,20501.0,9.3,30.7,20.3,18.1,11.2,19.6,75.4,17.9,6.7,0.0,17.1,29.1,81500.0,839.0,610.0,13559,94.7,1.9,1.4,0.1,0.0,2.2
0500000US05067,"Jackson County, Arkansas",7.9,13.2,41.1,22.1,5.6,6.2,4.0,14128.0,5563.0,33174.0,19848.0,6.6,23.9,19.8,20.7,15.0,20.5,76.4,14.9,8.7,0.0,23.3,35.9,66900.0,831.0,581.0,17225,78.5,12.4,0.1,0.0,0.0,2.8
0500000US05069,"Jefferson County, Arkansas",4.4,9.6,38.5,23.5,6.2,11.3,6.5,56399.0,26047.0,38289.0,20925.0,10.0,30.4,19.8,20.1,7.5,22.1,69.2,25.9,4.7,0.2,23.2,37.2,83800.0,949.0,716.0,70424,40.1,56.6,0.3,0.9,0.0,2.0
0500000US05071,"Johnson County, Arkansas",8.1,12.5,41.2,17.6,4.7,10.3,5.5,20534.0,10363.0,37170.0,19681.0,4.1,26.1,13.9,19.5,12.9,27.6,79.3,13.4,7.2,0.1,22.4,31.7,98900.0,865.0,628.0,26291,91.4,1.6,0.2,1.9,0.1,13.8
0500000US05073,"Lafayette County, Arkansas",5.1,13.2,41.3,17.5,6.4,13.0,3.5,5727.0,2630.0,32412.0,26005.0,5.8,27.9,16.0,21.2,12.3,22.6,68.7,20.0,10.5,0.8,22.2,30.6,63300.0,811.0,377.0,6915,60.7,36.6,0.3,0.5,0.0,2.5
0500000US05075,"Lawrence County, Arkansas",6.0,8.5,40.4,22.8,7.3,10.4,4.7,13391.0,6613.0,38528.0,20451.0,7.2,28.1,14.9,22.6,14.5,19.9,71.7,20.2,7.8,0.3,17.7,20.0,75700.0,812.0,543.0,16669,96.7,1.0,0.3,0.1,0.0,1.4
0500000US05077,"Lee County, Arkansas",7.5,19.5,40.8,18.8,4.4,6.7,2.2,7895.0,2708.0,28367.0,15771.0,15.3,22.2,20.0,18.2,15.1,24.5,63.0,22.5,14.5,0.0,26.0,35.4,72700.0,838.0,504.0,9398,42.3,56.5,0.3,0.1,0.0,1.8
0500000US05079,"Lincoln County, Arkansas",4.9,13.9,50.3,16.7,5.4,6.3,2.6,11608.0,3366.0,45166.0,13636.0,3.5,27.0,21.3,20.3,12.8,18.6,67.9,25.1,5.6,1.5,18.6,24.4,74400.0,803.0,539.0,13695,66.5,31.3,0.4,0.0,0.0,3.8
0500000US05081,"Little River County, Arkansas",2.6,9.3,42.7,27.5,6.5,7.3,4.1,9983.0,4804.0,45388.0,26216.0,10.8,29.0,13.1,17.5,13.6,26.7,77.2,17.8,5.0,0.0,15.8,20.7,72200.0,887.0,567.0,12417,73.5,22.2,1.2,0.4,0.0,0.9
0500000US05083,"Logan County, Arkansas",4.9,10.0,45.0,21.4,6.6,8.3,3.8,17549.0,8723.0,39748.0,22221.0,8.8,25.2,18.7,17.5,13.8,24.8,74.2,17.4,8.3,0.1,21.1,34.0,90200.0,854.0,571.0,21757,91.5,1.3,1.0,2.3,0.0,3.0
0500000US05085,"Lonoke County, Arkansas",3.3,8.0,35.1,23.3,10.1,14.2,6.0,55508.0,32335.0,57509.0,26222.0,4.2,35.9,16.0,22.3,11.6,14.1,76.5,18.4,5.0,0.1,12.2,16.8,136200.0,1137.0,794.0,72206,89.0,6.1,0.6,0.7,0.1,4.4
0500000US05087,"Madison County, Arkansas",8.5,11.8,45.6,16.6,5.0,6.9,5.6,12857.0,6574.0,43891.0,23875.0,6.4,30.9,14.5,17.7,16.2,20.7,73.9,13.6,12.3,0.3,16.8,19.1,107200.0,919.0,617.0,16076,94.0,0.5,1.3,1.0,0.4,5.6
0500000US05089,"Marion County, Arkansas",3.7,9.4,36.8,25.3,7.5,10.8,6.4,13755.0,5322.0,35518.0,19710.0,7.9,28.7,22.1,19.1,10.3,19.9,74.3,15.4,10.1,0.2,20.6,31.4,119000.0,849.0,590.0,16438,96.1,0.9,1.1,0.4,0.0,2.2
0500000US05091,"Miller County, Arkansas",3.8,10.2,35.9,27.9,5.6,11.0,5.5,34695.0,17600.0,41903.0,22938.0,8.1,31.5,16.9,23.1,9.1,19.4,78.0,16.8,5.2,0.0,21.2,32.3,106500.0,1041.0,714.0,43759,70.5,24.8,1.1,0.4,0.1,3.2
0500000US05093,"Mississippi County, Arkansas",7.3,12.0,38.6,22.4,6.9,7.9,4.9,32924.0,17337.0,37237.0,20879.0,9.3,24.8,17.0,19.2,12.1,26.9,76.2,17.2,6.3,0.2,25.8,38.6,82700.0,926.0,609.0,42831,60.4,35.2,0.1,0.6,0.1,4.0
0500000US05095,"Monroe County, Arkansas",7.2,15.6,43.0,18.8,4.8,7.6,2.9,5951.0,2984.0,35190.0,22274.0,6.8,21.5,24.3,23.0,9.5,21.8,72.2,17.7,9.9,0.2,28.1,48.2,64300.0,859.0,514.0,7249,56.0,40.0,0.5,0.4,0.0,2.7
0500000US05097,"Montgomery County, Arkansas",8.0,13.8,36.5,23.6,7.3,5.8,4.9,7504.0,3284.0,37855.0,22347.0,5.7,27.2,16.4,20.4,18.6,17.3,65.0,20.2,14.8,0.0,18.9,28.0,106700.0,947.0,446.0,8993,91.2,0.2,1.8,1.4,0.0,4.3
0500000US05099,"Nevada County, Arkansas",4.4,8.9,43.8,19.6,8.0,10.5,4.9,6716.0,3151.0,37635.0,18618.0,5.6,28.4,20.5,11.0,16.1,24.0,76.1,19.9,4.0,0.0,27.7,44.0,64500.0,825.0,638.0,8440,63.4,34.7,0.1,0.3,0.0,0.3
0500000US05101,"Newton County, Arkansas",5.4,11.9,40.8,20.7,4.9,10.2,6.0,6484.0,3080.0,39896.0,18907.0,2.0,28.3,17.4,18.7,17.7,17.9,57.8,27.5,14.7,0.0,14.2,19.0,105100.0,869.0,539.0,7848,94.7,0.0,2.6,0.2,0.0,0.9
0500000US05103,"Ouachita County, Arkansas",3.5,10.9,41.6,20.5,7.4,10.0,5.9,19156.0,9839.0,34887.0,21520.0,7.2,31.7,16.3,17.6,10.5,23.9,73.4,21.8,4.9,0.0,24.1,36.3,72200.0,921.0,518.0,24106,56.6,41.1,0.2,0.1,0.0,2.3
0500000US05105,"Perry County, Arkansas",5.7,11.0,40.7,23.6,7.3,8.4,3.5,8220.0,3763.0,46071.0,21699.0,6.8,27.1,16.5,23.7,17.2,15.5,75.5,15.4,8.9,0.2,17.0,25.9,95400.0,1019.0,652.0,10322,92.8,1.9,0.6,0.0,0.0,2.9
0500000US05107,"Phillips County, Arkansas",7.9,13.7,30.1,26.3,8.0,8.5,5.6,14594.0,6851.0,29263.0,18402.0,10.5,28.5,20.0,20.9,8.9,21.7,65.1,27.9,6.8,0.2,33.2,52.5,68200.0,948.0,577.0,19034,36.2,62.6,0.0,0.1,0.0,1.8
0500000US05109,"Pike County, Arkansas",6.3,8.9,38.9,23.5,7.7,8.4,6.3,8691.0,4548.0,37406.0,21919.0,4.5,23.4,17.4,17.3,17.8,24.1,72.9,14.7,12.0,0.4,16.6,21.1,82300.0,838.0,533.0,10808,90.1,3.3,0.7,0.5,0.0,6.5
0500000US05111,"Poinsett County, Arkansas",7.4,11.9,44.3,21.3,5.0,7.3,2.7,19017.0,9539.0,39277.0,19413.0,5.9,23.1,18.1,22.4,14.5,21.9,80.7,12.7,6.5,0.1,21.8,36.3,75500.0,868.0,604.0,24054,88.6,4.8,0.2,0.0,0.0,2.9
0500000US05113,"Polk County, Arkansas",5.7,9.6,37.4,24.1,9.9,8.0,5.3,16070.0,7292.0,37035.0,20176.0,9.0,28.2,18.1,18.7,15.2,19.8,75.3,14.2,10.1,0.4,24.5,29.4,90100.0,848.0,584.0,20163,91.9,0.5,1.6,0.8,0.0,6.5
0500000US05115,"Pope County, Arkansas",5.3,9.8,35.5,22.1,5.3,14.6,7.4,50692.0,27105.0,41914.0,22110.0,6.2,29.2,21.1,18.5,10.9,20.3,79.0,14.0,6.7,0.3,18.5,22.6,125000.0,990.0,664.0,63644,91.2,3.0,0.6,1.0,0.0,8.7
0500000US05117,"Prairie County, Arkansas",5.0,12.8,40.0,20.5,6.6,10.8,4.3,6766.0,3465.0,41846.0,24075.0,6.4,31.9,13.7,20.3,12.3,21.7,73.4,17.0,8.3,1.3,15.7,21.9,68000.0,891.0,593.0,8244,85.4,13.0,0.4,0.4,0.0,0.7
0500000US05119,"Pulaski County, Arkansas",3.4,6.2,26.2,23.4,6.8,20.9,13.2,310864.0,184451.0,50093.0,31359.0,5.2,41.7,16.5,23.5,6.3,12.0,76.1,19.1,4.5,0.2,17.0,25.8,153700.0,1233.0,841.0,393463,56.5,36.5,0.2,2.2,0.0,6.1
0500000US05121,"Randolph County, Arkansas",6.3,11.0,35.6,23.6,9.5,9.2,4.8,13913.0,6831.0,36870.0,21338.0,4.2,28.5,16.7,17.2,14.2,23.3,73.3,16.8,9.7,0.2,18.3,20.8,82400.0,787.0,619.0,17603,95.7,1.1,0.5,0.0,0.0,2.0
0500000US05123,"St. Francis County, Arkansas",6.8,12.6,38.8,24.1,7.1,6.1,4.6,21205.0,8697.0,35356.0,17491.0,8.0,24.5,20.4,16.6,11.8,26.8,73.4,15.8,10.6,0.3,26.6,40.1,63300.0,839.0,612.0,26294,40.9,55.6,0.6,0.6,0.0,2.7
0500000US05125,"Saline County, Arkansas",2.8,6.8,31.5,24.3,8.5,16.8,9.2,93508.0,56382.0,62152.0,29358.0,3.9,35.9,15.4,25.0,10.0,13.7,78.1,16.9,4.9,0.1,8.5,10.9,151700.0,1193.0,831.0,118009,89.1,7.0,0.3,1.2,0.1,4.6
